 Region,CultureGroup,MacroPolity,PolID,Predecessor,Successor,Contested.1yr,Reign.Number.predecessor,Start.reign.predecessor,End.reign.Transition,Overturn,Assassination.Predecessor,Intra.elite,Military.revolt,Popular.uprising,Separatist.rebellion,External.invasion,External.interference,Conflict.name,Description,References,Zotero.URL
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Djoser / Horus Netjerykhet,Djoser Teti / Horus Sekhemkhet,U*,1,-2667,-2648,U*,U*,U*,U*,U*,U*,A,U*,,"Djoser, who may have been Nebka's brother, was responsible for the construction of the first Egyptian pyramid (Clayton 1994, 32-33). The monumental construction that took place during his relatively short reign testifies to his authority, but like his predecessor he 'faced internal political problems' (Clayton 1994, 32). It seems that historians lack any detailed information on contestations during his reign.","(Lloyd 2010, xxxiii) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Baud 2010, 63) Baud, Michel. 2010. “The Old Kingdom.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:63–80. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/HEHUKZFF $ (Clayton 1994, 32-37) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Baud 2010) Baud, Michel. 2010. “The Old Kingdom.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:63–80. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/HEHUKZFF $ (Malek 2000, 87) Malek, Jaromir. 2000. “The Old Kingdom (2686-2160 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 83–107. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/6AME4SP6.",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Djoser Teti / Horus Sekhemkhet,Horus Khaba,U*,1,-2648,-2640,U*,U*,U*,U*,U*,U*,A,U*,,"Sekhemkhet left an unfinished pyramid at Saqqara (Clayton 1994, 38-39) and is known from rock reliefs left by Egyptian military expeditions in the Western Sinai (Baud 2010, 72), but it appears that the details of his accession and reign are unknown (Malek 2000, 87).","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Clayton 1994, 14, 38-40) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Horus Khaba,Huni / Horus Qahedjet,U*,1,-2640,-2637,U*,U*,U*,U*,U*,U*,A,U*,,"Khaba was probably responsible for the 'Layer Pyramid' at Zawiyet el-Aryan (Clayton 1994, 40; Malek 2000, 87). It appears that the details of his accession and reign are unknown.","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Clayton 1994, 40) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Malek 2000, 87) Malek, Jaromir. 2000. “The Old Kingdom (2686-2160 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 83–107. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/6AME4SP6.",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Huni / Horus Qahedjet,Snefru,A,1,-2637,-2613,A,A,A,A,A,A,A,A,,"Huni was the last king of the Third Dynasty. He built his tomb at Meydum, 80 km south of Cairo, although it was likely finished by his successor Snefru (Clayton 1994, 40). In an apparently peaceful transition Snefru - possibly Huni's son by a 'minor wife' (Clayton 1994, 42), although this is disputed (Baud 2010, 66) - married Huni's daughter Hetep-heres, thus founding the Fourth Dynasty (Clayton 1994, 41-42). The sources do not give detailed information on Huni's accession and reign. Baud (2010, 66) writes that 'Although the line of demarcation between dynasties seems to have been permeable as far as blood lines were concerned, nevertheless the breaks between the 4th, 5th and 6th Dynasties could well have been linked to the accession of new families or branches of families to power'. NB: Lloyd's (2010) chronology section lists 'Neferkare' and 'Sanakht' between Khaba and Huni, but marks them with question marks.","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Clayton 1994, 40-42) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Baud 2010, 66) Baud, Michel. 2010. “The Old Kingdom.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:63–80. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/HEHUKZFF $ (Malek 2000, 88) Malek, Jaromir. 2000. “The Old Kingdom (2686-2160 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 83–107. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/6AME4SP6.",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Snefru,Khufu / Cheops,A,1,-2613,-2589,A,A,A,A,A,A,A,A,,"Snefru was the founder of the Fourth Dynasty, although he may have been the son of Huni, the last Third Dynasty king (Clayton 1994, 42; Baud 2010, 66). He mounted expeditions into the Sinai and Nubia and moved the royal burial ground to Dahshur (Clayton 1994, 43; Malek 2000, 97). The Westcar Papyrus 'mentions Snefru as an amiable pharaoh', and Clayton commands on his evident 'command of resources and manpower' (Clayton 1994, 43, 45). The sources do not comment on any contestations of his power, and he passed the throne to his son Khufu.","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Clayton 1994, 42-45) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Malek 2000, 97) Malek, Jaromir. 2000. “The Old Kingdom (2686-2160 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 83–107. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/6AME4SP6 $ (Baud 2010) Baud, Michel. 2010. “The Old Kingdom.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:63–80. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/HEHUKZFF.",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Khufu / Cheops,Djedefre / Redjedef,U*,1,-2589,-2566,A,A,A,A,A,A,A,A,,"Khufu inherited the throne from his father Snefru and is famous for his Great Pyramid at Giza (Clayton 1994, 45). Unfortunately, information about his reign is 'remarkably meagre', although he later acquired a reputation as a 'heartless despot' (Malek 2000, 88). When he died, the throne passed to his son Djedefre (Clayton 1994, 50).","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Clayton 1994, 45-50) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Malek 2000, 88-90) Malek, Jaromir. 2000. “The Old Kingdom (2686-2160 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 83–107. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/6AME4SP6.",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Djedefre / Redjedef,Khafre / Chephren,U*,1,-2566,-2558,U*,U*,U*,U*,U*,U*,A,U*,,"Djedefre inherited the throne from his father Khufu, but he was 'short-lived' and little is known about his reign (Clayton 1994, 50). When he died, the throne passed to another son of Khufu, named Khafre (Clayton 1994, 51).","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Clayton 1994, 50-51) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9.",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Khafre / Chephren,Menkaure / Mykerinos,U*,1,-2558,-2532,A,A,A,A,A,A,A,A,,"Like Djedefre, his immediate predecessor, Khafre was a son of Khufu. He built a pyramid at Giza as and has been credited with the Great Sphinx (Clayton 1994, 54-55). Clayton (1994, 51) writes that 'the country was prosperous' under his rule, but the sources do not provide details about Khafre's accession or any contestations of his power. On his death, the throne passed to his son Menkaure (Clayton 1994, 56).","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Clayton 1994, 51-56) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Malek 2000, 90, 97) Malek, Jaromir. 2000. “The Old Kingdom (2686-2160 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 83–107. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/6AME4SP6.",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Menkaure / Mykerinos,Shepseskaf,A*,1,-2532,-2503,A,A,A,A,A,A,A,A,,"Menkaure succeeded his father Khafre and was reportedly a 'benevolent' king (Clayton 1994, 56). Some form of contestation of his power is suggested by later reports of a pronouncement of the oracle of Buto that he would only rule for six years (Clayton 1994, 56). However, as with his predecessors, we lack precise details about his accession and reign. He left the throne to his son Shepseskaf, who completed his father's pyramid complex (Malek 2000, 91).","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Clayton 1994, 45-50) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Malek 2000, 91) Malek, Jaromir. 2000. “The Old Kingdom (2686-2160 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 83–107. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/6AME4SP6.",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Shepseskaf,Userkaf,U*,1,-2503,-2498,U*,U*,U*,U*,U*,U*,A,U*,,"Shepseskaf inherited the throne from his father Menkaure, perhaps because a more senior heir, Prince Khuenre, predeceased the old king (Clayton 1994, 58). Shepseskaf's reign was short and he completed his father's pyramid complex 'hastily' (Malek 2000, 91). The sources do not provide details on his accession or any contestations of his power. The next king, Userkaf, was the founder of the Fifth Dynasty, but may have been the grandson of Djedefre and the husband of Menkaure's daughter. The Fourth to Fifth Dynasty transition Baud (2010, 66) writes that 'Although the line of demarcation between dynasties seems to have been permeable as far as blood lines were concerned, nevertheless the breaks between the 4th, 5th and 6th Dynasties could well have been linked to the accession of new families or branches of families to power'.","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Malek 2000, 91, 98) Malek, Jaromir. 2000. “The Old Kingdom (2686-2160 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 83–107. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/6AME4SP6 $ (Clayton 1994, 58-59) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Baud 2010, 66) Baud, Michel. 2010. “The Old Kingdom.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:63–80. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/HEHUKZFF.",
Upper Egypt,Pharaonic_Egypt,Old Kingdom,EgOldK1,Userkaf,Sahure,U*,1,-2494,-2487,A,A,A,A,A,A,A,A,,"Userkaf, who some have suggested was the grandson of the Fourth Dynasty king Djedefre, married Khentkawes, daughter of Menkaure, and acceded to the throne to found the Fifth Dynasty (Clayton 1994, 61; Malek 2000, 98). He may have 'come to the throne as an old man', explaining his seven-year reign. The sources do not provide details of his accession or any contestations of his power, but his successor, Sahure, was his son (Baud 2010, 66), so he seems unlikely to have been overturned.","(Lloyd 2010, xxxiv) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Clayton 1994, 61-62) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Baud 2010, 66) Baud, Michel. 2010. “The Old Kingdom.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:63–80. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/HEHUKZFF.",
